date,player,tm,game,prop,line,rec,book,odds,ev,rank,in_top10,in_ev25,actual,result,units,real_odds
20260601,Azzi Fudd,DAL,SEA @ DAL,Points,14.5,UNDER,FD,-102,31.0,6,True,True,9,WIN,0.9804,True
20260601,Stefanie Dolson,SEA,SEA @ DAL,Rebounds,3.5,UNDER,FD,118,29.8,7,True,True,2,WIN,1.18,True
20260601,Azzi Fudd,DAL,SEA @ DAL,Rebounds,2.5,UNDER,DK,-110,29.1,8,True,True,1,WIN,0.9091,False
20260601,Stefanie Dolson,SEA,SEA @ DAL,Points,6.5,UNDER,DK,101,26.9,9,True,True,2,WIN,1.01,True
20260601,Kahleah Copper,PHX,MIN @ PHX,Points,19.5,UNDER,FD,-114,25.4,10,True,True,18,WIN,0.8772,True
20260601,Jade Melbourne,SEA,SEA @ DAL,Rebounds,2.5,UNDER,DK,-110,25.2,11,False,True,3,LOSS,-1.0,False
20260602,Megan Gustafson,POR,POR @ GS,Rebounds,4.5,UNDER,FD,-120,42.1,1,True,True,8,LOSS,-1.0,True
20260602,Chennedy Carter,LV,LV @ LA,Points,15.5,OVER,FD,-102,37.5,2,True,True,,VOID,0.0,True
20260602,Azura Stevens,CHI,CHI @ WSH,Rebounds,3.5,OVER,WH,-111,37.4,3,True,True,5,WIN,0.9009,True
20260602,Brittney Griner,CON,CON @ ATL,Points,12.5,UNDER,WH,-121,37.1,4,True,True,7,WIN,0.8264,True
20260602,Natasha Cloud,CHI,CHI @ WSH,Rebounds,4.5,OVER,FD,122,32.0,5,True,True,0,LOSS,-1.0,True
20260602,Georgia Amoore,WSH,CHI @ WSH,Points,8.5,UNDER,FD,-104,31.4,6,True,True,3,WIN,0.9615,True
20260602,Naz Hillmon,ATL,CON @ ATL,Rebounds,5.5,OVER,BR,-117,28.6,7,True,True,7,WIN,0.8547,True
20260602,Jackie Young,LV,LV @ LA,Rebounds,4.5,OVER,TSB,115,27.3,8,True,True,4,LOSS,-1.0,True
20260602,Brittney Griner,CON,CON @ ATL,Rebounds,5.5,UNDER,TSB,-140,27.1,9,True,True,4,WIN,0.7143,True
20260602,Carla Leite,POR,POR @ GS,Points,14.5,UNDER,DK,-107,26.6,10,True,True,10,WIN,0.9346,True
20260603,Awa Fam,SEA,PHX @ SEA,Points,9.5,UNDER,WH,-110,22.2,1,True,False,18,LOSS,-1.0,True
20260603,Nyara Sabally,TOR,TOR @ NY,Rebounds,5.5,UNDER,WH,-132,20.7,2,True,False,6,LOSS,-1.0,True
20260603,Kahleah Copper,PHX,PHX @ SEA,Points,19.5,UNDER,FD,-104,19.4,3,True,False,16,WIN,0.9615,True
20260603,Kiki Rice,TOR,TOR @ NY,Points,11.5,OVER,BR,-130,19.2,4,True,False,9,LOSS,-1.0,True
20260603,Monique Akoa Makani,PHX,PHX @ SEA,Points,9.5,UNDER,FD,100,19.1,5,True,False,12,LOSS,-1.0,True
20260603,Nyara Sabally,TOR,TOR @ NY,Points,8.5,UNDER,FD,100,16.5,6,True,False,11,LOSS,-1.0,True
20260603,Brittney Sykes,TOR,TOR @ NY,Points,18.5,UNDER,TSB,-115,12.1,7,True,False,17,WIN,0.8696,True
20260603,Alyssa Thomas,PHX,PHX @ SEA,Points,16.5,UNDER,WH,-127,8.8,8,True,False,9,WIN,0.7874,True
20260603,Jonquel Jones,NY,TOR @ NY,Rebounds,8.5,UNDER,WH,-129,8.2,9,True,False,17,LOSS,-1.0,True
20260603,Marina Mabrey,TOR,TOR @ NY,Rebounds,3.5,UNDER,FD,122,7.1,10,True,False,3,WIN,1.22,True
20260604,Olivia Miles,MIN,GS @ MIN,Points,14.5,OVER,FD,102,34.8,1,True,True,28,WIN,1.02,True
20260604,Natasha Howard,MIN,GS @ MIN,Points,14.5,OVER,FD,-128,33.0,2,True,True,12,LOSS,-1.0,True
20260604,Natasha Howard,MIN,GS @ MIN,Rebounds,7.5,OVER,DK,-104,17.1,3,True,False,10,WIN,0.9615,True
20260604,Rhyne Howard,ATL,ATL @ IND,Points,17.5,OVER,FD,-102,16.9,4,True,False,8,LOSS,-1.0,True
20260604,Caitlin Clark,IND,ATL @ IND,Points,18.5,UNDER,FD,-106,16.2,5,True,False,17,WIN,0.9434,True
20260604,Nia Coffey,MIN,GS @ MIN,Points,8.5,OVER,FD,100,16.1,6,True,False,3,LOSS,-1.0,True
20260604,Angel Reese,ATL,ATL @ IND,Points,14.5,OVER,FD,100,13.8,7,True,False,11,LOSS,-1.0,True
20260604,Naz Hillmon,ATL,ATL @ IND,Rebounds,5.5,OVER,FD,-125,13.7,8,True,False,5,LOSS,-1.0,True
20260604,Gabby Williams,GS,GS @ MIN,Rebounds,3.5,UNDER,FD,128,13.2,9,True,False,5,LOSS,-1.0,True
20260604,Aliyah Boston,IND,ATL @ IND,Rebounds,7.5,UNDER,DK,109,12.0,10,True,False,7,WIN,1.09,True
20260605,Megan Gustafson,POR,PHX @ POR,Rebounds,4.5,UNDER,FD,104,31.7,1,True,True,2,WIN,1.04,True
20260605,Natasha Mack,PHX,PHX @ POR,Rebounds,9.5,UNDER,FD,102,29.9,2,True,True,4,WIN,1.02,True
20260605,Kamilla Cardoso,CHI,CON @ CHI,Rebounds,9.5,OVER,FD,-112,28.2,3,True,True,8,LOSS,-1.0,True
20260605,Maddy Siegrist,DAL,DAL @ LA,Rebounds,4.5,UNDER,DK,-114,27.9,4,True,True,4,WIN,0.8772,True
20260605,Azura Stevens,CHI,CON @ CHI,Rebounds,3.5,OVER,WH,-134,27.9,5,True,True,10,WIN,0.7463,True
20260605,Ariel Atkins,LA,DAL @ LA,Points,9.5,OVER,DK,-115,24.1,6,True,False,16,WIN,0.8696,True
20260605,Aneesah Morrow,CON,CON @ CHI,Rebounds,10.5,OVER,BR,-130,23.1,7,True,False,17,WIN,0.7692,True
20260605,Nneka Ogwumike,LA,DAL @ LA,Points,14.5,OVER,BR,-121,22.6,8,True,False,13,LOSS,-1.0,True
20260605,Dearica Hamby,LA,DAL @ LA,Points,15.5,OVER,BR,-110,20.7,9,True,False,15,LOSS,-1.0,True
20260605,Natasha Mack,PHX,PHX @ POR,Points,10.5,UNDER,WH,-114,20.2,10,True,False,16,LOSS,-1.0,True
20260606,Dominique Malonga,SEA,SEA @ MIN,Rebounds,6.5,UNDER,FD,114,40.4,1,True,True,2,WIN,1.14,True
20260606,Jewell Loyd,LV,GS @ LV,Points,7.5,OVER,BR,-110,38.9,2,True,True,5,LOSS,-1.0,False
20260606,Georgia Amoore,WSH,WSH @ ATL,Points,6.5,UNDER,DK,-110,35.9,3,True,True,0,WIN,0.9091,False
20260606,Dominique Malonga,SEA,SEA @ MIN,Points,12.5,UNDER,FD,-102,27.8,4,True,True,7,WIN,0.9804,True
20260606,Naz Hillmon,ATL,WSH @ ATL,Rebounds,5.5,OVER,BR,-105,23.8,5,True,False,6,WIN,0.9524,True
20260606,Shakira Austin,WSH,WSH @ ATL,Points,15.5,UNDER,FD,-122,22.8,6,True,False,7,WIN,0.8197,True
20260606,Natasha Howard,MIN,SEA @ MIN,Points,15.5,OVER,BR,-128,22.2,7,True,False,27,WIN,0.7812,True
20260606,NaLyssa Smith,LV,GS @ LV,Rebounds,7.5,UNDER,FD,-146,21.1,8,True,False,6,WIN,0.6849,True
20260606,Natasha Howard,MIN,SEA @ MIN,Rebounds,7.5,OVER,FD,-114,20.9,9,True,False,5,LOSS,-1.0,True
20260606,Caitlin Clark,IND,IND @ NY,Points,19.5,UNDER,DK,-122,19.2,10,True,False,10,WIN,0.8197,True
20260607,Jacy Sheldon,CHI,CHI @ TOR,Points,6.5,OVER,DK,-126,33.4,1,True,True,10,WIN,0.7937,True
20260607,Azura Stevens,CHI,CHI @ TOR,Rebounds,3.5,OVER,TSB,-150,26.3,2,True,True,10,WIN,0.6667,True
20260607,Marina Mabrey,TOR,CHI @ TOR,Points,18.5,OVER,FD,-104,26.2,3,True,True,9,LOSS,-1.0,True
20260607,Marina Mabrey,TOR,CHI @ TOR,Rebounds,3.5,OVER,DK,-150,22.1,4,True,False,4,WIN,0.6667,True
20260607,Nyara Sabally,TOR,CHI @ TOR,Rebounds,5.5,UNDER,TSB,-105,20.5,5,True,False,6,LOSS,-1.0,True
20260607,Nyara Sabally,TOR,CHI @ TOR,Points,9.5,UNDER,FD,100,20.2,6,True,False,15,LOSS,-1.0,True
20260607,Megan Gustafson,POR,POR @ LA,Rebounds,4.5,UNDER,TSB,-140,16.3,7,True,False,11,LOSS,-1.0,True
20260607,Sarah Ashlee Barker,POR,POR @ LA,Rebounds,4.5,UNDER,FD,102,14.1,8,True,False,2,WIN,1.02,True
20260607,Natasha Cloud,CHI,CHI @ TOR,Points,9.5,OVER,TSB,-110,12.8,9,True,False,6,LOSS,-1.0,False
20260607,Emily Engstler,POR,POR @ LA,Rebounds,4.5,UNDER,DK,103,12.8,10,True,False,8,LOSS,-1.0,True
20260608,Marine Johannes,NY,NY @ CON,Rebounds,2.5,OVER,BR,143,36.0,1,True,True,4,WIN,1.43,True
20260608,Aaliyah Edwards,CON,NY @ CON,Points,8.5,UNDER,DK,-106,31.8,2,True,True,15,LOSS,-1.0,True
20260608,Stefanie Dolson,SEA,SEA @ LV,Points,4.5,UNDER,WH,119,31.1,3,True,True,3,WIN,1.19,True
20260608,Diamond Miller,CON,NY @ CON,Rebounds,2.5,UNDER,DK,-110,25.8,4,True,True,2,WIN,0.9091,False
20260608,NaLyssa Smith,LV,SEA @ LV,Rebounds,6.5,UNDER,FD,-104,24.5,5,True,False,9,LOSS,-1.0,True
20260608,Jackie Young,LV,SEA @ LV,Rebounds,4.5,OVER,FD,-106,23.1,6,True,False,3,LOSS,-1.0,True
20260608,Pauline Astier,NY,NY @ CON,Points,9.5,OVER,TSB,-115,22.2,7,True,False,6,LOSS,-1.0,True
20260608,Chelsea Gray,LV,SEA @ LV,Points,11.5,OVER,WH,107,21.8,8,True,False,12,WIN,1.07,True
20260608,Sophie Cunningham,IND,IND @ WSH,Points,7.5,OVER,DK,100,21.5,9,True,False,8,WIN,1.0,True
20260608,Awa Fam,SEA,SEA @ LV,Points,9.5,UNDER,DK,-131,19.9,10,True,False,16,LOSS,-1.0,True
20260609,Allisha Gray,ATL,ATL @ CHI,Points,14.5,OVER,FD,102,47.6,1,True,True,14,LOSS,-1.0,True
20260609,Kamilla Cardoso,CHI,ATL @ CHI,Rebounds,7.5,OVER,DK,-115,41.8,2,True,True,2,LOSS,-1.0,True
20260609,Jordin Canada,ATL,ATL @ CHI,Points,15.5,UNDER,DK,-110,40.3,3,True,True,14,WIN,0.9091,True
20260609,Kamilla Cardoso,CHI,ATL @ CHI,Points,18.5,UNDER,DK,100,37.4,4,True,True,13,WIN,1.0,True
20260609,Natasha Howard,MIN,DAL @ MIN,Points,16.5,OVER,FD,-108,33.3,5,True,True,21,WIN,0.9259,True
20260609,Rhyne Howard,ATL,ATL @ CHI,Rebounds,2.5,OVER,FD,-110,32.3,6,True,True,3,WIN,0.9091,False
20260609,Angel Reese,ATL,ATL @ CHI,Rebounds,12.5,OVER,FD,102,30.4,7,True,True,17,WIN,1.02,True
20260609,Naz Hillmon,ATL,ATL @ CHI,Rebounds,5.5,OVER,FD,-136,27.9,8,True,True,6,WIN,0.7353,True
20260609,Angel Reese,ATL,ATL @ CHI,Points,13.5,OVER,DK,-120,27.6,9,True,True,17,WIN,0.8333,True
20260609,Paige Bueckers,DAL,DAL @ MIN,Rebounds,3.5,UNDER,DK,-106,23.9,10,True,False,1,WIN,0.9434,True
20260610,Marina Mabrey,TOR,CON @ TOR,Rebounds,3.5,OVER,DK,-120,40.3,1,True,True,1,LOSS,-1.0,True
20260610,Aaliyah Edwards,CON,CON @ TOR,Points,11.5,UNDER,DK,-104,35.7,2,True,True,24,LOSS,-1.0,True
20260610,Aaliyah Edwards,CON,CON @ TOR,Rebounds,6.5,UNDER,DK,-140,27.0,3,True,True,4,WIN,0.7143,True
20260610,Marina Mabrey,TOR,CON @ TOR,Points,18.5,OVER,BR,-109,24.2,4,True,False,21,WIN,0.9174,True
20260610,Brittney Sykes,TOR,CON @ TOR,Rebounds,4.5,OVER,DK,127,23.5,5,True,False,4,LOSS,-1.0,True
20260610,Dominique Malonga,SEA,LA @ SEA,Rebounds,6.5,UNDER,FD,-112,20.7,6,True,False,7,LOSS,-1.0,True
20260610,Natisha Hiedeman,SEA,LA @ SEA,Points,12.5,OVER,DK,-125,19.8,7,True,False,16,WIN,0.8,True
20260610,Nyara Sabally,TOR,CON @ TOR,Points,11.5,UNDER,TSB,-120,19.5,8,True,False,15,LOSS,-1.0,True
20260610,Dominique Malonga,SEA,LA @ SEA,Points,14.5,UNDER,DK,-105,15.7,9,True,False,15,LOSS,-1.0,True
20260610,Diamond Miller,CON,CON @ TOR,Rebounds,2.5,UNDER,DK,-110,15.0,10,True,False,4,LOSS,-1.0,False
20260611,Gabriela Jaquez,CHI,CHI @ IND,Rebounds,4.5,OVER,BR,120,59.4,1,True,True,2,LOSS,-1.0,True
20260611,Gabriela Jaquez,CHI,CHI @ IND,Points,8.5,OVER,DK,-109,40.1,2,True,True,6,LOSS,-1.0,True
20260611,Marine Johannes,NY,NY @ ATL,Rebounds,2.5,OVER,DK,-110,36.6,3,True,True,1,LOSS,-1.0,False
20260611,Bridget Carleton,POR,LV @ POR,Points,13.5,UNDER,TSB,-110,33.6,4,True,True,13,WIN,0.9091,True
20260611,Chelsea Gray,LV,LV @ POR,Points,11.5,OVER,DK,-103,30.0,5,True,True,29,WIN,0.9709,True
20260611,Azura Stevens,CHI,CHI @ IND,Rebounds,5.5,OVER,WH,-130,26.4,6,True,True,9,WIN,0.7692,True
20260611,Jackie Young,LV,LV @ POR,Points,17.5,OVER,FD,104,26.3,7,True,True,18,WIN,1.04,True
20260611,Emily Engstler,POR,LV @ POR,Points,10.5,UNDER,FD,-114,26.0,8,True,True,7,WIN,0.8772,True
20260611,Natasha Cloud,CHI,CHI @ IND,Rebounds,3.5,OVER,FD,-102,23.0,9,True,False,4,WIN,0.9804,True
20260611,Carla Leite,POR,LV @ POR,Points,13.5,UNDER,FD,-114,21.8,10,True,False,18,LOSS,-1.0,True
20260612,Georgia Amoore,WSH,TOR @ WSH,Rebounds,2.5,UNDER,DK,-110,45.1,1,True,True,0,WIN,0.9091,False
20260612,Dominique Malonga,SEA,GS @ SEA,Rebounds,6.5,UNDER,FD,106,40.8,2,True,True,8,LOSS,-1.0,True
20260612,Marina Mabrey,TOR,TOR @ WSH,Rebounds,3.5,OVER,FD,104,32.4,3,True,True,1,LOSS,-1.0,True
20260612,Dominique Malonga,SEA,GS @ SEA,Points,14.5,UNDER,FD,-115,31.4,4,True,True,9,WIN,0.8696,True
20260612,Michaela Onyenwere,WSH,TOR @ WSH,Points,9.5,OVER,BR,100,28.5,5,True,True,17,WIN,1.0,True
20260612,Marina Mabrey,TOR,TOR @ WSH,Points,18.5,OVER,DK,-107,25.4,6,True,True,27,WIN,0.9346,True
20260612,Michaela Onyenwere,WSH,TOR @ WSH,Rebounds,2.5,UNDER,DK,-110,20.4,7,True,False,8,LOSS,-1.0,False
20260612,Georgia Amoore,WSH,TOR @ WSH,Points,7.5,UNDER,DK,-110,16.7,8,True,False,1,WIN,0.9091,False
20260612,Brittney Sykes,TOR,TOR @ WSH,Points,20.5,OVER,FD,-106,16.1,9,True,False,20,LOSS,-1.0,True
20260612,Shakira Austin,WSH,TOR @ WSH,Points,17.5,UNDER,DK,-108,16.0,10,True,False,12,WIN,0.9259,True
20260613,Natasha Howard,MIN,MIN @ LV,Points,14.5,OVER,FD,-130,42.5,1,True,True,22,WIN,0.7692,True
20260613,Chennedy Carter,LV,MIN @ LV,Points,10.5,OVER,WH,-110,35.7,2,True,True,4,LOSS,-1.0,True
20260613,Olivia Miles,MIN,MIN @ LV,Points,16.5,OVER,WH,-112,25.4,3,True,True,29,WIN,0.8929,True
20260613,Jessica Shepard,DAL,DAL @ POR,Points,12.5,OVER,BR,-102,25.0,4,True,False,13,WIN,0.9804,True
20260613,Paige Bueckers,DAL,DAL @ POR,Points,18.5,OVER,FD,-114,24.9,5,True,False,,VOID,0.0,True
20260613,Brittney Griner,CON,IND @ CON,Points,12.5,UNDER,WH,-102,23.2,6,True,False,10,WIN,0.9804,True
20260613,Courtney Williams,MIN,MIN @ LV,Rebounds,5.5,OVER,WH,113,22.4,7,True,False,5,LOSS,-1.0,True
20260613,Chelsea Gray,LV,MIN @ LV,Rebounds,3.5,OVER,DK,-116,18.9,8,True,False,4,WIN,0.8621,True
20260613,Courtney Williams,MIN,MIN @ LV,Points,15.5,OVER,BR,-120,18.7,9,True,False,17,WIN,0.8333,True
20260613,Brittney Griner,CON,IND @ CON,Rebounds,4.5,UNDER,TSB,115,18.3,10,True,False,2,WIN,1.15,True
20260614,Lauren Betts,WSH,WSH @ NY,Rebounds,4.5,UNDER,TSB,-140,46.4,1,True,True,6,LOSS,-1.0,True
20260614,Lauren Betts,WSH,WSH @ NY,Points,8.5,UNDER,WH,-102,40.0,2,True,True,4,WIN,0.9804,True
20260614,Isabelle Harrison,TOR,ATL @ TOR,Rebounds,5.5,UNDER,DK,-128,27.3,3,True,True,3,WIN,0.7812,True
20260614,Marina Mabrey,TOR,ATL @ TOR,Points,17.5,OVER,DK,-115,26.8,4,True,True,9,LOSS,-1.0,True
20260614,Sabrina Ionescu,NY,WSH @ NY,Rebounds,3.5,OVER,DK,107,23.4,5,True,False,3,LOSS,-1.0,True
20260614,Isabelle Harrison,TOR,ATL @ TOR,Points,8.5,UNDER,DK,-103,23.2,6,True,False,17,LOSS,-1.0,True
20260614,Shakira Austin,WSH,WSH @ NY,Points,15.5,UNDER,DK,-113,22.8,7,True,False,8,WIN,0.885,True
20260614,Leonie Fiebich,NY,WSH @ NY,Points,6.5,UNDER,WH,-113,22.0,8,True,False,8,LOSS,-1.0,True
20260614,Satou Sabally,NY,WSH @ NY,Points,11.5,UNDER,DK,-104,21.8,9,True,False,7,WIN,0.9615,True
20260614,Jordin Canada,ATL,ATL @ TOR,Rebounds,3.5,UNDER,TSB,-130,20.0,10,True,False,5,LOSS,-1.0,True
20260615,Natasha Howard,MIN,POR @ MIN,Points,16.5,OVER,FD,-110,35.1,1,True,True,18,WIN,0.9091,True
20260615,Megan Gustafson,POR,POR @ MIN,Points,12.5,UNDER,WH,-113,31.6,2,True,True,9,WIN,0.885,True
20260615,Emily Engstler,POR,POR @ MIN,Rebounds,5.5,UNDER,TSB,-115,30.8,3,True,True,2,WIN,0.8696,True
20260615,Carla Leite,POR,POR @ MIN,Points,12.5,UNDER,FD,-106,29.2,4,True,True,10,WIN,0.9434,True
20260615,Sarah Ashlee Barker,POR,POR @ MIN,Rebounds,4.5,UNDER,DK,-124,28.6,5,True,True,2,WIN,0.8065,True
20260615,Megan Gustafson,POR,POR @ MIN,Rebounds,4.5,UNDER,FD,-102,27.0,6,True,True,3,WIN,0.9804,True
20260615,Chelsea Gray,LV,LV @ DAL,Points,11.5,OVER,FD,-120,26.2,7,True,True,0,LOSS,-1.0,True
20260615,Veronica Burton,GS,LA @ GS,Rebounds,3.5,UNDER,TSB,120,23.7,8,True,False,2,WIN,1.2,True
20260615,Bridget Carleton,POR,POR @ MIN,Points,12.5,UNDER,TSB,-120,23.5,9,True,False,3,WIN,0.8333,True
20260615,Bridget Carleton,POR,POR @ MIN,Rebounds,3.5,UNDER,TSB,-125,22.7,10,True,False,1,WIN,0.8,True
20260616,Isabelle Harrison,TOR,TOR @ IND,Points,10.5,UNDER,TSB,105,30.6,1,True,True,11,LOSS,-1.0,True
20260616,Marina Mabrey,TOR,TOR @ IND,Rebounds,3.5,OVER,FD,122,30.0,2,True,True,1,LOSS,-1.0,True
20260616,Isabelle Harrison,TOR,TOR @ IND,Rebounds,5.5,UNDER,DK,-128,29.3,3,True,True,8,LOSS,-1.0,True
20260616,Marina Mabrey,TOR,TOR @ IND,Points,17.5,OVER,TSB,-110,23.4,4,True,False,18,WIN,0.9091,True
20260616,Sophie Cunningham,IND,TOR @ IND,Rebounds,2.5,UNDER,DK,-110,22.5,5,True,False,6,LOSS,-1.0,False
20260616,Aliyah Boston,IND,TOR @ IND,Rebounds,9.5,UNDER,TSB,-130,21.7,6,True,False,11,LOSS,-1.0,True
20260616,Monique Billings,IND,TOR @ IND,Rebounds,4.5,UNDER,WH,110,13.5,7,True,False,7,LOSS,-1.0,True
20260616,Brittney Sykes,TOR,TOR @ IND,Points,19.5,OVER,DK,-116,10.9,8,True,False,11,LOSS,-1.0,True
20260616,Aliyah Boston,IND,TOR @ IND,Points,16.5,UNDER,WH,-105,9.0,9,True,False,18,LOSS,-1.0,True
20260616,Laura Juskaite,TOR,TOR @ IND,Points,8.5,OVER,DK,-131,7.8,10,True,False,19,WIN,0.7634,True
20260617,Gabriela Jaquez,CHI,NY @ CHI,Rebounds,3.5,OVER,TSB,115,46.0,1,True,True,3,LOSS,-1.0,True
20260617,Awak Kuier,DAL,DAL @ GS,Rebounds,4.5,UNDER,DK,-110,42.6,2,True,True,2,WIN,0.9091,False
20260617,Gabriela Jaquez,CHI,NY @ CHI,Points,8.5,OVER,BR,100,38.9,3,True,True,22,WIN,1.0,True
